date,time,cash_value,stock_value,options_value
2025-02-14,17:00:00,4449.09,8461.53,1847.41
2025-02-14,18:00:00,4446.91,8445.17,1869.08
2025-02-14,19:00:00,4444.99,8457.47,1862.07
2025-02-14,20:00:00,4441.69,8476.55,1848.7
2025-02-14,21:00:00,4429.06,8478.09,1860.73
2025-02-14,22:00:00,4431.96,8465.92,1870.34
2025-02-14,23:00:00,4434.99,8490.38,1843.04
2025-02-15,00:00:00,4422.31,8493.95,1851.68
2025-02-15,01:00:00,4431.2,8477.19,1861.04
2025-02-15,02:00:00,4426.59,8473.0,1870.55
2025-02-15,03:00:00,4438.8,8499.69,1832.48
2025-02-15,04:00:00,4424.86,8503.86,1844.07
2025-02-15,05:00:00,4417.29,8474.05,1879.42
2025-02-15,06:00:00,4412.98,8464.3,1893.82
2025-02-15,07:00:00,4414.3,8491.89,1864.03
2025-02-15,08:00:00,4405.94,8490.93,1876.28
2025-02-15,09:00:00,4418.9,8498.39,1859.03
2025-02-15,10:00:00,4426.11,8511.27,1837.39
2025-02-15,11:00:00,4437.01,8537.09,1801.45
2025-02-15,12:00:00,4437.0,8524.96,1812.53
2025-02-15,13:00:00,4437.41,8546.24,1792.98
2025-02-15,14:00:00,4450.05,8543.66,1783.46
2025-02-15,15:00:00,4459.02,8522.4,1794.47
2025-02-15,16:00:00,4473.61,8519.72,1785.45
2025-02-15,17:00:00,4475.68,8529.4,1772.82
2025-02-15,18:00:00,4484.85,8506.18,1789.13
2025-02-15,19:00:00,4489.84,8494.09,1796.08
2025-02-15,20:00:00,4492.76,8510.97,1777.74
2025-02-15,21:00:00,4501.68,8503.32,1778.61
2025-02-15,22:00:00,4493.75,8483.44,1804.54
2025-02-15,23:00:00,4495.08,8478.29,1809.79
2025-02-16,00:00:00,4489.24,8504.48,1790.92
2025-02-16,01:00:00,4487.51,8508.68,1788.48
2025-02-16,02:00:00,4492.62,8510.23,1780.93
2025-02-16,03:00:00,4484.66,8537.64,1764.81
2025-02-16,04:00:00,4472.78,8534.59,1778.89
2025-02-16,05:00:00,4475.96,8513.55,1797.81
2025-02-16,06:00:00,4470.0,8544.22,1775.54
2025-02-16,07:00:00,4457.32,8562.74,1772.59
2025-02-16,08:00:00,4469.6,8588.32,1734.69
2025-02-16,09:00:00,4461.19,8578.92,1755.92
2025-02-16,10:00:00,4456.74,8591.59,1746.75
2025-02-16,11:00:00,4469.75,8602.47,1722.02
2025-02-16,12:00:00,4470.59,8632.76,1692.42
2025-02-16,13:00:00,4465.08,8659.79,1668.78
2025-02-16,14:00:00,4476.22,8676.09,1642.46
2025-02-16,15:00:00,4480.49,8648.15,1666.96
2025-02-16,16:00:00,4481.07,8634.68,1680.91
2025-02-16,17:00:00,4467.1,8622.24,1706.89
2025-02-16,18:00:00,4482.02,8652.03,1664.01
2025-02-16,19:00:00,4470.85,8647.18,1683.32
2025-02-16,20:00:00,4471.49,8631.54,1700.27
2025-02-16,21:00:00,4483.42,8656.35,1662.81
2025-02-16,22:00:00,4481.06,8662.33,1661.76
2025-02-16,23:00:00,4482.82,8650.38,1671.05
2025-02-17,00:00:00,4480.97,8625.78,1694.85
2025-02-17,01:00:00,4467.71,8632.96,1699.39
2025-02-17,02:00:00,4480.93,8646.97,1673.57
2025-02-17,03:00:00,4495.22,8634.28,1672.69
2025-02-17,04:00:00,4494.36,8612.23,1698.33
2025-02-17,05:00:00,4498.02,8621.31,1688.52
2025-02-17,06:00:00,4512.97,8609.08,1688.14
2025-02-17,07:00:00,4516.68,8590.6,1704.66
2025-02-17,08:00:00,4518.44,8565.39,1727.45
2025-02-17,09:00:00,4508.85,8542.57,1762.03
2025-02-17,10:00:00,4500.48,8570.12,1740.63
2025-02-17,11:00:00,4499.91,8580.86,1732.79
2025-02-17,12:00:00,4486.87,8567.71,1757.61
2025-02-17,13:00:00,4474.5,8573.16,1764.03
2025-02-17,14:00:00,4487.04,8599.45,1726.41
2025-02-17,15:00:00,4495.79,8603.23,1716.16
2025-02-17,16:00:00,4509.29,8622.41,1683.64
2025-02-17,17:00:00,4505.6,8603.34,1708.21
2025-02-17,18:00:00,4504.63,8615.87,1699.37
2025-02-17,19:00:00,4517.65,8612.34,1687.88
2025-02-17,20:00:00,4529.3,8639.98,1649.86
2025-02-17,21:00:00,4537.36,8665.94,1617.69
2025-02-17,22:00:00,4525.26,8667.65,1626.35
2025-02-17,23:00:00,4518.39,8657.65,1646.38
2025-02-18,00:00:00,4514.7,8630.05,1679.73
2025-02-18,01:00:00,4515.42,8609.25,1699.34
2025-02-18,02:00:00,4528.07,8635.21,1661.47
2025-02-18,03:00:00,4537.19,8627.99,1658.58
2025-02-18,04:00:00,4545.39,8628.34,1649.89
2025-02-18,05:00:00,4553.08,8635.67,1634.72
2025-02-18,06:00:00,4548.52,8618.14,1659.57
2025-02-18,07:00:00,4538.77,8617.22,1673.11
2025-02-18,08:00:00,4531.77,8641.88,1658.81
2025-02-18,09:00:00,4524.5,8650.59,1660.74
2025-02-18,10:00:00,4539.77,8657.46,1641.1
2025-02-18,11:00:00,4529.98,8641.51,1669.61
2025-02-18,12:00:00,4531.37,8642.93,1665.01
2025-02-18,13:00:00,4531.85,8629.38,1680.83
2025-02-18,14:00:00,4534.61,8603.66,1703.88
2025-02-18,15:00:00,4526.86,8611.08,1706.63
2025-02-18,16:00:00,4522.38,8608.94,1713.67
2025-02-18,17:00:00,4512.61,8635.63,1697.43
2025-02-18,18:00:00,4515.58,8638.38,1693.49
2025-02-18,19:00:00,4518.15,8634.81,1696.85
2025-02-18,20:00:00,4529.61,8631.38,1691.11
2025-02-18,21:00:00,4524.91,8648.76,1677.79
2025-02-18,22:00:00,4521.19,8679.22,1654.21
2025-02-18,23:00:00,4521.3,8705.13,1630.13
2025-02-19,00:00:00,4508.37,8696.52,1654.05
2025-02-19,01:00:00,4501.92,8701.38,1656.42
2025-02-19,02:00:00,4497.82,8686.74,1676.1
2025-02-19,03:00:00,4492.48,8690.25,1680.98
2025-02-19,04:00:00,4485.05,8666.44,1712.3
2025-02-19,05:00:00,4491.53,8672.95,1701.36
2025-02-19,06:00:00,4502.97,8698.28,1666.26
2025-02-19,07:00:00,4496.54,8691.18,1678.92
2025-02-19,08:00:00,4506.89,8696.32,1662.37
2025-02-19,09:00:00,4503.88,8690.06,1673.29
2025-02-19,10:00:00,4518.82,8662.29,1687.48
2025-02-19,11:00:00,4532.41,8638.25,1700.05
2025-02-19,12:00:00,4525.92,8633.09,1711.28
2025-02-19,13:00:00,4538.93,8638.42,1693.59
2025-02-19,14:00:00,4537.58,8638.4,1695.43
2025-02-19,15:00:00,4528.0,8652.16,1689.97
2025-02-19,16:00:00,4514.37,8667.8,1689.42
2025-02-19,17:00:00,4522.04,8646.69,1704.62
2025-02-19,18:00:00,4537.07,8639.21,1699.16
2025-02-19,19:00:00,4545.07,8663.52,1668.49
2025-02-19,20:00:00,4545.38,8664.28,1669.55
2025-02-19,21:00:00,4557.73,8655.52,1665.72
2025-02-19,22:00:00,4567.81,8653.85,1656.04
2025-02-19,23:00:00,4566.35,8662.72,1651.8
2025-02-20,00:00:00,4565.65,8642.57,1673.59
2025-02-20,01:00:00,4562.6,8651.6,1670.95
2025-02-20,02:00:00,4575.23,8660.44,1652.25
2025-02-20,03:00:00,4590.13,8674.86,1623.42
2025-02-20,04:00:00,4579.66,8671.23,1640.0
2025-02-20,05:00:00,4571.46,8666.75,1651.77
2025-02-20,06:00:00,4575.2,8641.89,1673.73
2025-02-20,07:00:00,4571.05,8651.88,1669.31
2025-02-20,08:00:00,4575.57,8636.68,1681.75
2025-02-20,09:00:00,4569.61,8625.22,1699.76
2025-02-20,10:00:00,4581.8,8643.85,1669.29
2025-02-20,11:00:00,4596.29,8643.17,1656.21
2025-02-20,12:00:00,4596.33,8650.4,1647.19
2025-02-20,13:00:00,4600.51,8647.21,1644.7
2025-02-20,14:00:00,4596.15,8658.2,1637.71
2025-02-20,15:00:00,4590.25,8651.58,1648.35
2025-02-20,16:00:00,4586.5,8637.75,1668.96
2025-02-20,17:00:00,4587.22,8663.38,1645.47
2025-02-20,18:00:00,4583.75,8634.78,1676.5
2025-02-20,19:00:00,4578.68,8618.89,1700.43
2025-02-20,20:00:00,4564.17,8616.27,1715.64
2025-02-20,21:00:00,4571.0,8632.42,1695.52
2025-02-20,22:00:00,4566.51,8663.16,1672.18
2025-02-20,23:00:00,4558.67,8681.66,1661.01
2025-02-21,00:00:00,4567.87,8689.2,1645.55
2025-02-21,01:00:00,4568.41,8716.74,1620.21
2025-02-21,02:00:00,4559.8,8716.16,1627.71
2025-02-21,03:00:00,4545.78,8699.45,1656.32
2025-02-21,04:00:00,4553.25,8723.89,1622.17
2025-02-21,05:00:00,4564.48,8726.92,1605.98
2025-02-21,06:00:00,4561.47,8704.87,1634.17
2025-02-21,07:00:00,4559.71,8719.53,1619.9
2025-02-21,08:00:00,4573.8,8740.26,1584.75
2025-02-21,09:00:00,4578.16,8757.28,1566.42
2025-02-21,10:00:00,4569.99,8770.39,1560.35
2025-02-21,11:00:00,4557.86,8759.08,1585.16
2025-02-21,12:00:00,4548.03,8741.79,1614.03
2025-02-21,13:00:00,4532.99,8722.55,1646.5
2025-02-21,14:00:00,4526.16,8717.83,1656.05
2025-02-21,15:00:00,4526.29,8716.02,1657.84
2025-02-21,16:00:00,4522.08,8699.31,1676.83
2025-02-21,17:00:00,4512.37,8723.58,1662.26
2025-02-21,18:00:00,4504.2,8698.81,1694.55
2025-02-21,19:00:00,4492.42,8694.21,1712.1
2025-02-21,20:00:00,4493.86,8698.72,1705.08
2025-02-21,21:00:00,4501.43,8678.35,1716.65
2025-02-21,22:00:00,4488.92,8678.4,1732.42
2025-02-21,23:00:00,4485.19,8657.25,1759.0
2025-02-22,00:00:00,4471.64,8628.33,1801.91
2025-02-22,01:00:00,4468.47,8620.16,1813.33
2025-02-22,02:00:00,4482.49,8617.82,1803.5
2025-02-22,03:00:00,4470.74,8599.94,1833.37
2025-02-22,04:00:00,4466.09,8618.33,1818.35
2025-02-22,05:00:00,4459.58,8644.15,1798.26
2025-02-22,06:00:00,4456.1,8620.45,1828.48
2025-02-22,07:00:00,4465.73,8629.14,1811.38
2025-02-22,08:00:00,4473.79,8610.63,1825.35
2025-02-22,09:00:00,4479.67,8623.75,1807.58
2025-02-22,10:00:00,4476.84,8624.08,1810.22
2025-02-22,11:00:00,4483.72,8625.56,1802.39
2025-02-22,12:00:00,4484.92,8644.82,1781.79
2025-02-22,13:00:00,4488.09,8615.41,1805.82
2025-02-22,14:00:00,4502.98,8614.0,1793.26
2025-02-22,15:00:00,4515.34,8644.58,1753.75
2025-02-22,16:00:00,4505.63,8632.4,1774.43
2025-02-22,17:00:00,4493.45,8632.78,1788.46
2025-02-22,18:00:00,4502.46,8618.9,1795.17
2025-02-22,19:00:00,4511.71,8648.27,1758.42
2025-02-22,20:00:00,4516.04,8639.05,1765.13
2025-02-22,21:00:00,4516.54,8624.43,1780.97
2025-02-22,22:00:00,4508.91,8626.85,1787.1
2025-02-22,23:00:00,4514.56,8626.95,1782.14
2025-02-23,00:00:00,4525.53,8608.29,1789.03
2025-02-23,01:00:00,4516.09,8608.08,1800.32
2025-02-23,02:00:00,4509.52,8611.81,1801.88
2025-02-23,03:00:00,4523.13,8602.68,1800.34
2025-02-23,04:00:00,4512.28,8622.4,1793.93
2025-02-23,05:00:00,4498.6,8643.06,1787.86
2025-02-23,06:00:00,4498.51,8634.57,1799.29
2025-02-23,07:00:00,4502.52,8662.99,1769.27
2025-02-23,08:00:00,4501.98,8633.52,1798.71
2025-02-23,09:00:00,4489.37,8638.17,1809.64
2025-02-23,10:00:00,4503.71,8642.4,1790.26
2025-02-23,11:00:00,4510.55,8617.35,1809.28
2025-02-23,12:00:00,4520.36,8646.25,1771.94
2025-02-23,13:00:00,4524.65,8652.27,1764.76
2025-02-23,14:00:00,4530.86,8681.24,1731.28
2025-02-23,15:00:00,4520.36,8667.84,1753.41
2025-02-23,16:00:00,4509.74,8680.99,1749.55
2025-02-23,17:00:00,4496.45,8670.76,1775.83
2025-02-23,18:00:00,4484.22,8666.66,1794.75
2025-02-23,19:00:00,4474.27,8676.43,1795.56
2025-02-23,20:00:00,4462.54,8696.54,1786.56
2025-02-23,21:00:00,4475.53,8677.81,1792.6
2025-02-23,22:00:00,4467.12,8652.91,1827.27
2025-02-23,23:00:00,4474.52,8630.31,1841.0
2025-02-24,00:00:00,4464.21,8654.39,1825.43
2025-02-24,01:00:00,4452.2,8630.49,1863.82
2025-02-24,02:00:00,4465.14,8612.52,1868.62
2025-02-24,03:00:00,4463.53,8629.19,1852.51
2025-02-24,04:00:00,4471.9,8657.68,1813.94
2025-02-24,05:00:00,4459.99,8675.9,1807.61
2025-02-24,06:00:00,4447.55,8669.5,1826.15
2025-02-24,07:00:00,4439.79,8695.8,1808.78
2025-02-24,08:00:00,4432.63,8697.31,1815.15
2025-02-24,09:00:00,4424.7,8703.51,1818.17
2025-02-24,10:00:00,4414.53,8695.58,1836.94
2025-02-24,11:00:00,4425.97,8673.98,1847.99
2025-02-24,12:00:00,4424.11,8654.17,1871.5
2025-02-24,13:00:00,4432.15,8637.81,1882.63
2025-02-24,14:00:00,4427.17,8625.58,1902.82
2025-02-24,15:00:00,4440.13,8627.87,1887.18
2025-02-24,16:00:00,4437.99,8618.79,1897.96
2025-02-24,17:00:00,4453.01,8600.83,1902.25
2025-02-24,18:00:00,4440.23,8621.21,1898.24
2025-02-24,19:00:00,4446.53,8619.24,1896.98
2025-02-24,20:00:00,4436.88,8612.13,1911.72
2025-02-24,21:00:00,4427.67,8596.8,1934.8
2025-02-24,22:00:00,4422.17,8576.9,1959.89
2025-02-24,23:00:00,4434.07,8586.76,1940.64
2025-02-25,00:00:00,4432.12,8578.99,1950.4
2025-02-25,01:00:00,4428.61,8607.88,1927.02
2025-02-25,02:00:00,4423.5,8618.87,1922.33
2025-02-25,03:00:00,4432.06,8590.53,1941.08
2025-02-25,04:00:00,4430.96,8565.9,1969.41
2025-02-25,05:00:00,4436.54,8570.3,1962.21
2025-02-25,06:00:00,4435.95,8569.64,1964.47
2025-02-25,07:00:00,4424.43,8582.1,1964.98
2025-02-25,08:00:00,4430.49,8582.65,1957.37
2025-02-25,09:00:00,4431.05,8592.88,1948.8
2025-02-25,10:00:00,4431.44,8576.06,1965.13
2025-02-25,11:00:00,4419.53,8577.83,1978.56
2025-02-25,12:00:00,4414.74,8575.37,1984.79
2025-02-25,13:00:00,4426.35,8582.29,1968.07
2025-02-25,14:00:00,4425.55,8575.48,1976.43
2025-02-25,15:00:00,4419.88,8582.81,1975.2
2025-02-25,16:00:00,4430.55,8609.25,1936.54
2025-02-25,17:00:00,4437.18,8589.83,1947.84
2025-02-25,18:00:00,4446.91,8593.08,1933.77
2025-02-25,19:00:00,4449.95,8600.43,1922.01
2025-02-25,20:00:00,4436.24,8583.72,1952.23
2025-02-25,21:00:00,4449.79,8607.25,1913.26
2025-02-25,22:00:00,4446.88,8599.26,1924.91
2025-02-25,23:00:00,4441.83,8576.59,1955.07
2025-02-26,00:00:00,4429.67,8562.94,1984.49
2025-02-26,01:00:00,4427.02,8561.35,1989.08
2025-02-26,02:00:00,4417.16,8588.51,1975.02
2025-02-26,03:00:00,4413.99,8571.24,1994.9
2025-02-26,04:00:00,4411.38,8589.49,1979.61
2025-02-26,05:00:00,4419.48,8602.99,1958.79
2025-02-26,06:00:00,4405.59,8596.76,1981.86
2025-02-26,07:00:00,4408.76,8590.11,1987.8
2025-02-26,08:00:00,4420.68,8579.3,1985.07
2025-02-26,09:00:00,4431.66,8608.42,1947.77
2025-02-26,10:00:00,4440.84,8633.14,1912.38
2025-02-26,11:00:00,4450.82,8631.87,1902.67
2025-02-26,12:00:00,4438.78,8642.53,1906.12
2025-02-26,13:00:00,4450.14,8642.14,1895.93
2025-02-26,14:00:00,4446.68,8642.76,1898.4
2025-02-26,15:00:00,4434.28,8660.35,1893.78
2025-02-26,16:00:00,4437.37,8638.36,1911.15
2025-02-26,17:00:00,4429.41,8639.07,1917.13
2025-02-26,18:00:00,4424.77,8668.5,1895.47
2025-02-26,19:00:00,4431.52,8665.78,1894.75
2025-02-26,20:00:00,4421.33,8692.08,1880.45
2025-02-26,21:00:00,4430.67,8690.05,1872.57
2025-02-26,22:00:00,4422.73,8715.35,1857.66
2025-02-26,23:00:00,4413.79,8722.26,1861.85
2025-02-27,00:00:00,4424.94,8699.21,1874.89
2025-02-27,01:00:00,4430.12,8674.3,1892.25
2025-02-27,02:00:00,4435.02,8670.37,1890.47
2025-02-27,03:00:00,4427.94,8643.73,1926.95
2025-02-27,04:00:00,4422.02,8662.07,1916.0
2025-02-27,05:00:00,4432.21,8677.81,1888.55
2025-02-27,06:00:00,4433.48,8672.41,1893.83
2025-02-27,07:00:00,4445.09,8645.88,1910.3
2025-02-27,08:00:00,4453.71,8621.94,1927.68
2025-02-27,09:00:00,4446.84,8614.75,1942.89
2025-02-27,10:00:00,4440.46,8603.37,1960.43
2025-02-27,11:00:00,4437.5,8610.71,1956.61
2025-02-27,12:00:00,4428.2,8592.86,1982.52
2025-02-27,13:00:00,4425.31,8618.55,1961.69
2025-02-27,14:00:00,4435.05,8597.5,1972.41
2025-02-27,15:00:00,4419.88,8580.91,2002.24
2025-02-27,16:00:00,4408.01,8553.09,2044.07
2025-02-27,17:00:00,4405.17,8535.65,2062.05
2025-02-27,18:00:00,4394.55,8533.72,2077.7
2025-02-27,19:00:00,4408.52,8537.4,2058.27
2025-02-27,20:00:00,4400.31,8541.56,2060.9
2025-02-27,21:00:00,4408.1,8540.69,2056.51
2025-02-27,22:00:00,4399.32,8514.52,2090.57
2025-02-27,23:00:00,4387.74,8486.06,2132.84
2025-02-28,00:00:00,4389.29,8472.03,2147.83
2025-02-28,01:00:00,4380.0,8457.07,2173.77
2025-02-28,02:00:00,4380.62,8461.85,2168.72
2025-02-28,03:00:00,4390.03,8452.75,2165.99
2025-02-28,04:00:00,4378.38,8477.75,2153.92
2025-02-28,05:00:00,4371.75,8502.52,2135.04
2025-02-28,06:00:00,4383.2,8507.16,2119.39
2025-02-28,07:00:00,4375.27,8528.59,2105.69
2025-02-28,08:00:00,4386.09,8539.94,2086.34
2025-02-28,09:00:00,4380.11,8544.09,2088.47
2025-02-28,10:00:00,4379.65,8517.74,2113.2
2025-02-28,11:00:00,4373.44,8521.42,2114.38
2025-02-28,12:00:00,4370.54,8536.19,2104.73
2025-02-28,13:00:00,4367.37,8529.47,2115.75
2025-02-28,14:00:00,4372.56,8500.23,2139.23
2025-02-28,15:00:00,4371.52,8521.41,2120.83
2025-02-28,16:00:00,4368.57,8532.25,2112.21
2025-02-28,17:00:00,4382.13,8559.06,2071.84
2025-02-28,18:00:00,4393.11,8542.49,2074.99
2025-02-28,19:00:00,4387.36,8538.22,2084.08
2025-02-28,20:00:00,4401.7,8563.75,2042.69
2025-02-28,21:00:00,4391.58,8566.58,2047.64
2025-02-28,22:00:00,4379.44,8543.82,2085.17
2025-02-28,23:00:00,4375.07,8522.04,2110.72
2025-03-01,00:00:00,4377.34,8503.0,2127.12
2025-03-01,01:00:00,4390.94,8488.63,2126.23
2025-03-01,02:00:00,4384.89,8473.11,2148.42
2025-03-01,03:00:00,4376.99,8446.13,2183.5
2025-03-01,04:00:00,4391.18,8425.33,2188.82
2025-03-01,05:00:00,4399.96,8411.17,2196.71
2025-03-01,06:00:00,4398.96,8408.69,2201.28
2025-03-01,07:00:00,4405.98,8436.69,2166.99
2025-03-01,08:00:00,4398.43,8413.13,2198.48
2025-03-01,09:00:00,4413.65,8434.94,2163.42
2025-03-01,10:00:00,4427.9,8409.02,2173.6
2025-03-01,11:00:00,4439.39,8425.25,2148.62
2025-03-01,12:00:00,4444.11,8441.3,2126.1
2025-03-01,13:00:00,4437.16,8421.33,2150.67
2025-03-01,14:00:00,4434.14,8444.27,2133.07
2025-03-01,15:00:00,4441.31,8461.94,2108.83
2025-03-01,16:00:00,4434.09,8436.14,2140.21
2025-03-01,17:00:00,4435.12,8464.52,2110.1
2025-03-01,18:00:00,4447.47,8489.31,2071.74
2025-03-01,19:00:00,4448.46,8459.27,2099.86
2025-03-01,20:00:00,4460.39,8439.23,2105.88
2025-03-01,21:00:00,4471.2,8451.89,2085.11
2025-03-01,22:00:00,4469.7,8460.77,2077.71
2025-03-01,23:00:00,4466.03,8467.3,2072.6
2025-03-02,00:00:00,4456.86,8441.02,2110.59
2025-03-02,01:00:00,4460.31,8454.38,2092.52
2025-03-02,02:00:00,4449.6,8450.09,2107.61
2025-03-02,03:00:00,4446.16,8421.18,2137.99
2025-03-02,04:00:00,4437.31,8421.64,2149.99
2025-03-02,05:00:00,4449.05,8397.12,2161.79
2025-03-02,06:00:00,4456.72,8383.6,2169.73
2025-03-02,07:00:00,4461.42,8384.92,2163.97
2025-03-02,08:00:00,4461.63,8399.94,2149.03
2025-03-02,09:00:00,4474.25,8377.86,2159.51
2025-03-02,10:00:00,4481.12,8375.75,2153.4
2025-03-02,11:00:00,4483.71,8363.36,2163.61
2025-03-02,12:00:00,4497.97,8353.07,2160.15
2025-03-02,13:00:00,4484.78,8354.91,2175.3
2025-03-02,14:00:00,4492.67,8329.67,2195.77
2025-03-02,15:00:00,4487.01,8311.14,2221.57
2025-03-02,16:00:00,4500.99,8330.9,2189.33
2025-03-02,17:00:00,4516.71,8352.57,2154.37
2025-03-02,18:00:00,4506.23,8337.55,2180.66
2025-03-02,19:00:00,4520.66,8361.15,2145.66
2025-03-02,20:00:00,4521.19,8350.68,2154.01
2025-03-02,21:00:00,4529.13,8359.44,2139.82
2025-03-02,22:00:00,4517.22,8364.71,2148.43
2025-03-02,23:00:00,4513.23,8372.1,2146.82
2025-03-03,00:00:00,4516.29,8394.83,2123.75
2025-03-03,01:00:00,4530.48,8385.25,2119.48
2025-03-03,02:00:00,4517.48,8379.74,2135.67
2025-03-03,03:00:00,4526.82,8386.2,2122.84
2025-03-03,04:00:00,4528.09,8362.47,2145.9
2025-03-03,05:00:00,4533.98,8377.9,2126.05
2025-03-03,06:00:00,4522.94,8397.61,2117.05
2025-03-03,07:00:00,4513.68,8400.0,2122.19
2025-03-03,08:00:00,4501.5,8392.31,2144.17
2025-03-03,09:00:00,4497.93,8370.65,2170.42
2025-03-03,10:00:00,4501.99,8356.08,2183.76
2025-03-03,11:00:00,4515.39,8368.66,2158.68
2025-03-03,12:00:00,4517.56,8357.45,2169.09
2025-03-03,13:00:00,4515.97,8328.48,2199.18
2025-03-03,14:00:00,4524.98,8308.42,2209.97
2025-03-03,15:00:00,4526.9,8319.24,2195.48
2025-03-03,16:00:00,4512.49,8299.81,2231.06
2025-03-03,17:00:00,4521.14,8314.32,2207.32
2025-03-03,18:00:00,4507.9,8292.67,2240.43
2025-03-03,19:00:00,4493.2,8320.9,2226.73
2025-03-03,20:00:00,4503.58,8314.97,2223.82
2025-03-03,21:00:00,4494.36,8341.65,2208.61
2025-03-03,22:00:00,4498.13,8335.11,2210.34
2025-03-03,23:00:00,4487.02,8329.06,2226.71
2025-03-04,00:00:00,4485.03,8328.6,2230.6
2025-03-04,01:00:00,4493.35,8338.18,2214.67
2025-03-04,02:00:00,4500.48,8353.61,2193.39
2025-03-04,03:00:00,4487.96,8381.3,2181.34
2025-03-04,04:00:00,4482.01,8353.95,2213.18
2025-03-04,05:00:00,4485.93,8326.75,2235.8
2025-03-04,06:00:00,4495.98,8306.08,2245.11
2025-03-04,07:00:00,4506.99,8306.65,2233.94
2025-03-04,08:00:00,4497.65,8317.26,2232.4
2025-03-04,09:00:00,4489.03,8320.11,2238.65
2025-03-04,10:00:00,4479.07,8295.93,2272.24
2025-03-04,11:00:00,4493.36,8315.89,2239.12
2025-03-04,12:00:00,4486.0,8295.31,2268.62
2025-03-04,13:00:00,4495.45,8265.85,2287.78
2025-03-04,14:00:00,4496.39,8281.48,2268.88
2025-03-04,15:00:00,4487.1,8271.97,2286.55
2025-03-04,16:00:00,4496.87,8292.23,2259.19
2025-03-04,17:00:00,4505.79,8296.09,2247.42
2025-03-04,18:00:00,4509.74,8308.47,2233.84
2025-03-04,19:00:00,4520.36,8333.23,2198.99
2025-03-04,20:00:00,4520.18,8338.24,2197.03
2025-03-04,21:00:00,4509.23,8359.77,2187.31
2025-03-04,22:00:00,4499.09,8378.09,2177.37
2025-03-04,23:00:00,4505.98,8408.39,2142.8
2025-03-05,00:00:00,4508.21,8409.65,2141.77
2025-03-05,01:00:00,4522.97,8392.92,2145.15
2025-03-05,02:00:00,4527.91,8365.37,2168.33
2025-03-05,03:00:00,4518.25,8353.18,2188.98
2025-03-05,04:00:00,4522.83,8335.75,2201.49
2025-03-05,05:00:00,4513.08,8355.95,2191.93
2025-03-05,06:00:00,4503.25,8361.41,2194.11
2025-03-05,07:00:00,4511.67,8382.52,2164.01
2025-03-05,08:00:00,4519.95,8391.05,2146.91
2025-03-05,09:00:00,4511.33,8382.92,2166.6
2025-03-05,10:00:00,4508.97,8365.33,2186.76
2025-03-05,11:00:00,4499.75,8393.23,2165.78
2025-03-05,12:00:00,4499.11,8392.06,2165.18
2025-03-05,13:00:00,4486.82,8417.47,2153.27
2025-03-05,14:00:00,4474.1,8400.62,2180.5
2025-03-05,15:00:00,4478.78,8408.95,2167.6
2025-03-05,16:00:00,4468.41,8409.76,2180.1
2025-03-05,17:00:00,4482.85,8408.29,2166.91
2025-03-05,18:00:00,4471.2,8387.91,2198.92
2025-03-05,19:00:00,4484.41,8381.01,2191.44
2025-03-05,20:00:00,4472.17,8381.72,2202.2
2025-03-05,21:00:00,4474.61,8405.3,2178.21
2025-03-05,22:00:00,4475.88,8391.94,2189.61
2025-03-05,23:00:00,4469.18,8366.32,2224.27
2025-03-06,00:00:00,4481.16,8379.24,2200.1
2025-03-06,01:00:00,4493.64,8408.07,2157.07
2025-03-06,02:00:00,4497.06,8424.12,2138.97
2025-03-06,03:00:00,4500.43,8423.0,2134.97
2025-03-06,04:00:00,4485.31,8393.92,2177.41
2025-03-06,05:00:00,4487.01,8371.4,2201.52
2025-03-06,06:00:00,4494.52,8375.78,2191.63
2025-03-06,07:00:00,4487.33,8376.45,2197.92
2025-03-06,08:00:00,4480.47,8386.16,2196.98
2025-03-06,09:00:00,4473.38,8369.75,2221.51
2025-03-06,10:00:00,4485.5,8387.38,2193.82
2025-03-06,11:00:00,4497.87,8388.03,2182.68
2025-03-06,12:00:00,4502.6,8376.67,2192.11
2025-03-06,13:00:00,4507.6,8358.58,2206.65
2025-03-06,14:00:00,4518.09,8367.33,2189.56
2025-03-06,15:00:00,4508.38,8343.67,2224.09
2025-03-06,16:00:00,4502.06,8331.8,2245.25
2025-03-06,17:00:00,4505.67,8342.93,2228.66
2025-03-06,18:00:00,4500.51,8349.53,2230.7
2025-03-06,19:00:00,4512.43,8354.89,2211.81
2025-03-06,20:00:00,4498.64,8382.64,2200.66
2025-03-06,21:00:00,4494.75,8381.34,2204.94
2025-03-06,22:00:00,4493.15,8373.89,2212.85
2025-03-06,23:00:00,4506.09,8398.98,2172.53
2025-03-07,00:00:00,4511.94,8406.9,2157.2
2025-03-07,01:00:00,4500.5,8430.14,2142.6
2025-03-07,02:00:00,4500.05,8430.82,2141.39
2025-03-07,03:00:00,4497.15,8433.45,2142.89
2025-03-07,04:00:00,4491.77,8425.44,2155.59
2025-03-07,05:00:00,4493.47,8414.65,2161.99
2025-03-07,06:00:00,4480.15,8440.46,2147.99
2025-03-07,07:00:00,4465.66,8413.24,2189.23
2025-03-07,08:00:00,4463.55,8401.54,2203.29
2025-03-07,09:00:00,4461.49,8402.53,2202.83
2025-03-07,10:00:00,4462.98,8385.06,2220.55
2025-03-07,11:00:00,4453.23,8389.82,2223.51
